"id","kob_name","companyname","premiseaddress","licenseno","licensecategoryname","licenseactive","created_at","updated_at","_source"
"7020909","Trade_Retail - Wholesaler","M/S PUNDHIR TRADERS PROP- SUNITA KUMARI W/O YOGENDRA PAL SINGH R/O 14 GANDHI MARKET ROAD NEAR PREM PUBLIC SCHOOL SHYAM NAGAR ETAH","SHIVSINGHPUR SAHAWAR ROAD ETAH","12721059000057","State License","Active","2023-03-22T00:11:15.373429+01:00","2025-02-09T14:38:48.391752+01:00","fssai"
"3481196","Airport_Seaport - Distributor","M/S P & G ENTERPRISES PROP- EKTA JAIN W/O PRASHANT JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000005","State License","Active","2023-03-31T17:44:21.671745+02:00","2024-09-18T17:24:50.773015+02:00","fssai"
"6292597","Konkan Railway - Caterer","SHRI SHANESHWAR DEVASTHAN PUBLIC TRUST ADHYAKSHA","A/P M.NO.1/28 SHINGNAPUR TAL NEWASA DIST AHMEDNAGAR","11519033000036","State License","Active","2023-03-31T22:34:31.344008+02:00","2024-09-18T19:17:28.842045+02:00","fssai"
"4456947","Airport_Seaport - Wholesaler","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-31T12:56:13.160659+02:00","2024-09-18T16:30:13.965042+02:00","fssai"
"7087764","Airport_Seaport - Retailer","OASIS PUBLICITY","222, INDALGANJ, MOHIBULLAPUR, SITAPUR ROAD, LUCKNOW","12719066001015","State License","Active","2023-03-31T15:09:28.347836+02:00","2024-09-18T17:04:44.837633+02:00","fssai"
"7062386","Trade_Retail - Wholesaler","ADWALL OUTDOOR PUBLICITY ","1ST FLOOR,SHOP NO- 141, CRYSTAL COMPLEX, M G ROAD, CHITAKHANA CHOWK, JUNAGADH","10721999001226","Central License","Active","2023-03-21T03:28:27.554729+01:00","2025-02-09T14:36:53.732995+01:00","fssai"
"7081663","Indian Railways - Caterer","HOSUR PUBLIC SCHOOL","RAYAKOTTAI HIGHWAYS, KARAPALLI, HOSUR.","12422011000579","State License","Active","2023-03-31T18:13:05.052973+02:00","2024-09-18T17:33:11.672935+02:00","fssai"
"7134267","Konkan Railway - Club_Canteen","MIDDAY MEALS KITCHEN JINDAL PUBLIC SCHOOL ","JINDAL NAGAR, TUMKUR ROAD, BANGALORE","11222302000059","State License","Active","2023-03-31T22:53:06.520945+02:00","2024-09-18T19:19:27.414723+02:00","fssai"
"7824862","Central Govt Agencies - Distributor","M/S PUNDHIR TRADERS PROP- SUNITA KUMARI W/O YOGENDRA PAL SINGH R/O 14 GANDHI MARKET ROAD NEAR PREM PUBLIC SCHOOL SHYAM NAGAR ETAH","SHIVSINGHPUR SAHAWAR ROAD ETAH","12721059000057","State License","Active","2023-03-31T17:37:28.346859+02:00","2024-09-18T18:38:45.015502+02:00","fssai"
"4583882","Indian Railways - Club_Canteen","GLOBE PHARMA PUBLICATIONS PRIVATE LIMTED (CHICAGO PIZZA)","SHOP NO 6 & 7, NEW SHANTI VAN CHSL., PLOT NO 70, NEW LINK ROAD, ANDHERI WEST,  ","11521006000176","State License","Active","2023-03-31T14:09:25.944155+02:00","2024-09-18T17:56:56.52585+02:00","fssai"
"7148778","Trade_Retail - Wholesaler","M/s- SUREKA PUBLICATIONS PVT. LTD., Mr. Nreepen Das (Director)","Gorolia, Near Sarusajai Stadium, N.H.-37, P.O.- Sawkuchi, P.S.- Basistha, Guwahati-781034","10320001000378","State License","Active","2023-03-31T07:42:28.370301+02:00","2025-02-09T14:34:18.697188+01:00","fssai"
"6428999","Food Services - Hotel","VIDHICHAND DHARMSHALA PUBLIC TRUST","STATION BAJARIYA,GWALIOR 474002","11423570000012","State License","Active","2023-03-19T03:37:19.890581+01:00","2024-09-18T15:51:45.875234+02:00","fssai"
"7226757","Indian Railways - Food Vending Establishment","Daffodils Public School","Daffodils Public School, Lohia Talab","12718042000078","State License","Active","2023-03-31T13:50:24.777306+02:00","2024-09-18T17:41:09.06892+02:00","fssai"
"7225830","Airport_Seaport - Distributor","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T17:44:21.637474+02:00","2024-09-18T17:24:50.773015+02:00","fssai"
"7341977","Konkan Railway - Club_Canteen","LUCKNOW PUBLIC SCHOOL MESS AND CANTEEN","L R P CHAURAHA GOLA ROAD LAKHIMPUR","12718068000118","State License","Active","2023-03-31T22:50:26.176885+02:00","2024-09-18T19:19:41.779096+02:00","fssai"
"7266560","Indian Railways - Club_Canteen","THE OPTIMUS PUBLIC SCHOOL","550-B ,KAVINDAPADI MAIN ROAD,SEVAGOUNDANUR,PERIYAPULIYUR(PO),BHAVANI(TK)))","12422007000251","State License","Active","2023-03-31T14:09:30.634379+02:00","2024-09-18T17:56:56.682695+02:00","fssai"
"7418287","Food Services - Mid-Day meal - Canteen","Delhi Public School","Kummaloor P O","11322002000763","State License","Active","2023-03-26T18:02:32.008793+02:00","2024-09-18T16:08:53.585044+02:00","fssai"
"162137","Trade_Retail - Wholesaler","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-21T16:36:38.587144+01:00","2025-02-09T14:41:39.989279+01:00","fssai"
"257834","Central Govt Agencies - Distributor","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-31T17:30:15.625691+02:00","2024-09-18T18:36:40.914598+02:00","fssai"
"7505636","Trade_Retail - Retailer","M/S. PUBLIC BAZAR PEN / MR. BHAVARLAL BHAGARAM DEVASI  ( PRO.OF)","HOUSE NO.94, NEAR NAGARPALIKA  PEN, LAL BAHADUR SHASTRI MARG , AT.PO.TAL.PEN, DIST. RAIGAD","11521024001721","State License","Active","2023-03-31T13:21:24.395529+02:00","2024-11-06T16:03:12.445073+01:00","fssai"
"5128013","Food Services - Club_Canteen","GLOBE PHARMA PUBLICATIONS PRIVATE LIMTED (CHICAGO PIZZA)","SHOP NO 6 & 7, NEW SHANTI VAN CHSL., PLOT NO 70, NEW LINK ROAD, ANDHERI WEST,  ","11521006000176","State License","Active","2023-03-31T10:31:21.97847+02:00","2024-09-18T16:13:41.433937+02:00","fssai"
"7437079","Indian Railways - Club_Canteen","SKL PUBLIC MATRICULATION HIGHER SECONDARY SCHOOL / RADHAMANI. G","SKL PUBLIC MATRICULATION HIGHER SECONDARY SCHOOL,MAIN ROAD, PATCHAM PALAYAM, AVINASHI TK, TIRUPUR DT","12422027001359","State License","Active","2023-03-31T14:11:42.739924+02:00","2024-09-18T17:57:41.45394+02:00","fssai"
"7428776","Indian Railways - Club_Canteen","INDIAN PUBLIC SCHOOL CANTEEN","KHETRAJPUR REMED ROAD,KHETRAJPUR, SAMBALPUR","12017037000086","State License","Active","2023-03-31T14:09:23.563766+02:00","2024-09-18T17:57:25.465911+02:00","fssai"
"376211765","Trade_Retail - Wholesaler","M/S. PUBLIC BAZAR / MR. PARAS PUNARAM CHOUDHARY","SHOP NO. 1,2,3, ALAINA CITY PLAZA, KHOPOLI - PEN ROAD, SHILPHATA, KHOPOLI, TAL- KHALAPUR ","11525070000015","State License","Active","2025-02-09T14:41:46.999842+01:00","2025-02-09T14:41:46.999842+01:00","fssai"
"14654","Food Services - Club_Canteen","K M C PUBLIC SENIOR SECONDARY SCHOOL","TIRUPPUR ROAD, PERUMANALLUR, TIRUPPUR","12422027001366","State License","Active","2023-03-27T08:00:35.477618+02:00","2024-09-18T16:13:56.963109+02:00","fssai"
"7528629","Indian Railways - Food Vending Establishment","BHASHYAM  PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA ","Asst. No.1021137440, Gorantla , Guntur","10121007000073","State License","Active","2023-03-31T14:02:04.729348+02:00","2024-09-18T17:40:16.519955+02:00","fssai"
"7547239","Indian Railways - Caterer","THE PUNJAB PUBLIC SCHOOL NABHA","SENIOR AND JUNIOR MESS, PPS NABHA","12121681000358","State License","Active","2023-03-31T18:11:41.617497+02:00","2024-09-18T17:33:03.74757+02:00","fssai"
"118332926","Food Services - Food Vending Establishment","M/S.PURTI PUBLIC SCHOOL NIVASI SHALA VASTIGRUH","NEAR VAISHNAVI PETROL PUMP, AT. TA. SALEKASA","11524065000063","State License","Active","2024-03-06T15:46:44.097108+01:00","2024-09-18T16:11:45.794703+02:00","fssai"
"3254164","Trade_Retail - Retailer","M/S TERNA PUBLIC CHARITABLE TRUSTS MEDICAL STORE","ROOM NO.31 & 32,GR FLR,TERNA SPECIALITY HOSPITAL & RESEARCH CENTER,SEC-22,PHASE-2,NERUL -W,NAVI MUMBAI","11523016000020","State License","Active","2023-03-31T13:41:00.461762+02:00","2024-11-06T16:00:50.457393+01:00","fssai"
"7649821","Central Govt Agencies - Retailer","KHANDELWAL PUBLIC SCHOOL SAMITI","SRK CAMPUS DHANI NAGAN JOBNER","12223027000702","State License","Active","2023-08-16T17:42:15.255328+02:00","2024-09-18T19:09:54.925092+02:00","fssai"
"7577318","Indian Railways - Storage (Cold _ Refrigerated)","OASIS PUBLICITY","222, INDALGANJ, MOHIBULLAPUR, SITAPUR ROAD, LUCKNOW","12719066001015","State License","Active","2023-03-31T14:11:18.94225+02:00","2024-09-18T17:42:11.488916+02:00","fssai"
"7679825","Airport_Seaport - Retailer","Shree Surat Panjarapole Public Charitable Trust","Opp.Children Traffic Training Park,Ghod dod Road,Surat.","10717031000113","State License","Active","2023-03-29T16:20:41.905016+02:00","2024-09-18T17:03:38.959026+02:00","fssai"
"1497647","Konkan Railway - Club_Canteen","SHRI GURUDATTA SHIKSHAN SANTHA SANCHLIT MA SHARAD PAWAR PUBLIC SCHOOL VASTIGRUH & MESS ","CANTEEN PREMICES OF SHRI GURUDATTA SHIIKSHAN SANSTHA GAT NO.- 181 , 220/1/2 , 274/1/A/B, 275 , DATTA BHUMI , AT - MANUR , POST - KALWAN , TALUKA -KALWAN , DIST.- NASHIK","11523029000354","State License","Active","2023-08-11T09:41:46.490981+02:00","2024-09-18T19:20:07.759813+02:00","fssai"
"7686250","Indian Railways - Club_Canteen","DELHI PUBLIC SCHOOL CANTEEN ","AMBAPUR, KOBA-ADALAJ LINK ROAD, NEAR KOBA CIRCLE, DIST-GANDHINAGAR","10723009000195","State License","Active","2023-09-12T17:04:38.429041+02:00","2024-09-18T17:57:40.728325+02:00","fssai"
"7723625","Central Govt Agencies - Wholesaler","M/s- SUREKA PUBLICATIONS PVT. LTD., Mr. Nreepen Das (Director)","Gorolia, Near Sarusajai Stadium, N.H.-37, P.O.- Sawkuchi, P.S.- Basistha, Guwahati-781034","10320001000378","State License","Active","2023-03-31T15:56:48.666482+02:00","2024-09-18T18:14:23.627813+02:00","fssai"
"2832652","Airport_Seaport - Distributor","SHREE BALAJI AGENCIES , INFRONT OF GOVIND PUBLIC SCHOOL, ONDELA ROAD , DHOLPUR","Mukesh Kumar Mittal s/o Mr. Deen Dayal Mittal, Chobdar Mohalla , Dholpur","12222022000042","State License","Active","2023-03-31T17:16:53.373786+02:00","2024-09-18T17:23:56.502408+02:00","fssai"
"320553208","Indian Railways - Restaurants","AZIZ MUHAMMED COMMUNITY HALL / HASHIMI PUBLIC CHARITABLE TRUST","16D / 354,355 PAIKI T.P.NO.23, MADNI SOCIETY, NEAR ALFESANI SCHOOL, GORAT NEW COZWAY ROAD, RANDER ROAD, SURAT","10724031001041","State License","Active","2024-08-14T17:10:00.584303+02:00","2024-09-18T17:54:45.930166+02:00","fssai"
"184670664","Trade_Retail - Distributor","RAHUL PUBLICATION","RAHUL KUMAR S/O BHOLA SAH-AT-RAJKUMARGANJ-PO-LALBAGH-PS-NAGAR","10424310000094","State License","Active","2024-05-01T14:57:08.047262+02:00","2025-03-18T15:56:48.149337+01:00","fssai"
"129464121","Indian Railways - Club_Canteen","KOTAGIRI PUBLIC SCHOOL","K P SCHOOL CANTEEN, 36/8, ST - 2/14, KARUNIYAPURAM, KOTAGIRI, THE NILGIRIS-643217","12424021000054","State License","Active","2024-03-13T17:26:41.609401+01:00","2024-09-18T17:57:26.043102+02:00","fssai"
"300000899","Food Services - Club_Canteen","M/S North East Public School Canteen at Rowta.","Prop: Sri Maheswar Brahma S/O Sri Budhi Ram Brahma,Village-Bhalukmari,PO-Rowta","10324011000022","State License","Active","2024-07-31T15:51:18.086233+02:00","2024-09-18T16:14:17.691613+02:00","fssai"
"7766946","Indian Railways - Club_Canteen","BOLUMPALLI JIVITESH REDDY M/S NIRAJ PUBLIC SCHOOL ","H NO 6-3-864 SAADAT MANZIL AMEERPET HYDERABAD ","13623011001437","State License","Active","2023-11-29T17:17:01.996667+01:00","2024-09-18T17:57:17.491078+02:00","fssai"
"7253943","Food Services - Hotel","PATEL PARBHUDAS KISHORDAS BIDIWALA PUBLIC TRUST SANCHALIT REVA-PRABHU SADAN","TRUSTEES OF.KIRTIKUMAR P PATEL, PATEL ASHOKKUMAR P,PATEL DHRUVKUMAR J,PATEL AMRISHKUMAR J,MI NO.101593/100554/100555/100556,DANTA ROAD,AMBAJI TA.DANTA DIST.BANASKANTHA","10718005000024","State License","Active","2023-03-19T01:39:36.405081+01:00","2024-09-18T15:51:36.277138+02:00","fssai"
"6652840","Food Services - Food Vending Establishment","PRIYDARSHANI MAGASVARGIYA VIKAS MAHILA MANDL SA - EKLAVYA INTERNATIONAL PUBLIC SCHOOL AND HOSTEL - SOW. SAVITA MAROTI KANTHEWAD ( PRESIDENT)","GAT NO. 95 BAMANI DABHAD ROAD TQ. ARDHAPUR DIST. NANDED-431704","11522048000048","State License","Active","2023-03-27T02:27:41.771703+02:00","2024-09-18T16:11:44.506986+02:00","fssai"
"335649822","Food Services - Food Vending Establishment","RAVINDRA PUBLIC SCHOOL SANSTHAN JHUNJHUNU","WARD NO 11, KISSAN COLONY","12224031000180","State License","Active","2024-08-28T15:50:21.216867+02:00","2024-09-18T16:12:14.279553+02:00","fssai"
"335703480","Food Services - Club_Canteen","RAVINDRA PUBLIC SCHOOL SANSTHAN JHUNJHUNU","WARD NO 11, KISSAN COLONY","12224031000180","State License","Active","2024-08-28T15:52:05.234225+02:00","2024-09-18T16:14:19.751513+02:00","fssai"
"657407","Trade_Retail - Retailer","M/S TERNA PUBLIC CHARITABLE TRUSTS MEDICAL STORE","AT 1ST FLR,TERNA SPECIALITY HOSPITAL AND RESEARCH  CENTER,SEC-22,PHASE-2, NERUL -W,NAVI MUMBAI,DIST-THANE ","11523016000019","State License","Active","2023-03-31T13:41:42.332399+02:00","2024-11-06T16:00:52.317848+01:00","fssai"
"147465350","Central Govt Agencies - Distributor","M/S SHIKHAR PUBLIC SERVICES","851MIN RAJENDRA NAGAR NEAR NAVEEN SABJI MANDI NAWABGANJ","12724022000042","State License","Active","2024-03-27T17:43:37.143505+01:00","2024-09-18T18:38:46.55476+02:00","fssai"
"305027739","Konkan Railway - Club_Canteen","M/S North East Public School Canteen at Rowta.","Prop: Sri Maheswar Brahma S/O Sri Budhi Ram Brahma,Village-Bhalukmari,PO-Rowta","10324011000022","State License","Active","2024-07-31T18:25:23.54883+02:00","2024-09-18T19:20:06.95098+02:00","fssai"
"112613416","Indian Railways - Club_Canteen","SREE GOKULAM PUBLIC SCHOOL MESS","SREE GOKULM PUBLIC SCHOOL MESS,NEAR VALAYANAD DEVI TEMPLE,KOMMERI(PO)","11324011000345","State License","Active","2024-02-28T17:21:07.430018+01:00","2024-09-18T17:57:24.499455+02:00","fssai"
"8032194","Food Services - Caterer","SHREE SWAMI SAMARTH VIDYANIKETAN SANCHALIT K R PUBLIC SCHOOL","SARVE NO. 402/2/115B/114B/116, PRATIBHA NAGAR, CHAOUPALE SHIVAR, DHULE ROAD, NANDURBAR TAL-DIST-NANDURBAR 425412 (7755909354)","11519030000039","State License","Active","2023-03-26T10:03:59.434471+02:00","2024-09-18T16:08:17.8137+02:00","fssai"
"256460607","Airport_Seaport - Wholesaler","V ENTERPRISES/ VEERENDRA KUMAR  S GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALABAGAL ROAD DEVANAHALLI BANGALORE RURAL","GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALBAGAL ROAD DEVANAHALLI BANGALORE RURAL","11224303000371","State License","Active","2024-06-26T18:21:45.933314+02:00","2024-09-18T16:34:48.810085+02:00","fssai"
"145716979","Airport_Seaport - Distributor","M/S SHIKHAR PUBLIC SERVICES","851MIN RAJENDRA NAGAR NEAR NAVEEN SABJI MANDI NAWABGANJ","12724022000042","State License","Active","2024-03-27T16:49:20.345639+01:00","2024-09-18T17:27:17.290556+02:00","fssai"
"122287","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL","SF. No.33/1B1, 33/1B2 of Vandiyur Bit -1 Village, Karuppayurani","12422012002259","State License","Active","2023-03-31T14:11:23.277098+02:00","2024-09-18T17:57:01.758953+02:00","fssai"
"2567026","Manufacturer -  General Manufacturing","KLA India Public Limited","2nd Mile Stone, Kiccha Road, Rudrapur                                                                                                                                                            ","10013012000239","Central License","Active","2023-03-31T07:39:25.308826+02:00","2025-11-18T16:21:39.54087+01:00","fssai"
"8094219","Indian Railways - Club_Canteen","CHANDANVAN PUBLIC SCHOOL","BHARATPUR ROAD MATHURA","12723004001098","State License","Active","2023-11-08T16:29:56.977643+01:00","2024-09-18T17:57:16.020372+02:00","fssai"
"120627838","Indian Railways - Food Vending Establishment","M/S.PURTI PUBLIC SCHOOL NIVASI SHALA VASTIGRUH","NEAR VAISHNAVI PETROL PUMP, AT. TA. SALEKASA","11524065000063","State License","Active","2024-03-06T16:59:30.981516+01:00","2024-09-18T17:40:41.748302+02:00","fssai"
"7711825","Airport_Seaport - Wholesaler","M/S SINGH AGENCIES PRO. NISHA SINGH W/O DHARMENDRA SINGH JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI 229001","PRO. NISHA SINGH W/O DHARMENDRA SINGH  JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI","12722071000292","State License","Active","2023-03-31T13:12:01.395519+02:00","2024-09-18T16:33:10.844187+02:00","fssai"
"1132689","Indian Railways - Club_Canteen","KASAMADE PARISAR VIKAS MANDALS DR D S AHER ENGLISH MEDIUM PUBLIC SCHOOL","VITHEWADI LO TAL DEOLA DIST NASHIK","11519028000069","State License","Active","2023-03-31T14:04:56.729044+02:00","2024-09-18T17:57:21.80716+02:00","fssai"
"1072195","Airport_Seaport - Distributor","ADWALL OUTDOOR PUBLICITY ","1ST FLOOR,SHOP NO- 141, CRYSTAL COMPLEX, M G ROAD, CHITAKHANA CHOWK, JUNAGADH","10721999001226","Central License","Active","2023-03-31T17:35:55.842784+02:00","2024-09-18T17:24:32.165866+02:00","fssai"
"46128586","Indian Railways - Club_Canteen","JAYANTHI PUBLIC SENIOR SECONDARY SCHOOL","SF.NO. 66/2A, JAYANTHI GARDEN, ARULPURAM, KARAIPUDUR VILLAGE, PALLADAM (TK), TIRUPUR","12423027001288","State License","Active","2024-01-03T17:47:35.502352+01:00","2024-09-18T17:57:20.087344+02:00","fssai"
"960552","Food Services - Club_Canteen","CHANDANVAN PUBLIC SCHOOL","BHARATPUR ROAD MATHURA","12723004001098","State License","Active","2023-11-08T15:24:56.670825+01:00","2024-09-18T16:13:56.736356+02:00","fssai"
"193569","Indian Railways - Club_Canteen","MIDDAY MEALS KITCHEN JINDAL PUBLIC SCHOOL ","JINDAL NAGAR, TUMKUR ROAD, BANGALORE","11222302000059","State License","Active","2023-03-31T14:09:18.675718+02:00","2024-09-18T17:56:56.032336+02:00","fssai"
"4168828","Trade_Retail - Importer","V5 PUBLICATIONS PRIVATE LIMITED ","LMN Arcade No.17/B-2, 17/B-3, 17/B-4, Ward No.4, Doddabalapura Main Road, Yelahanka New Town, Bangalore","11222331001662","Central License","Active","2023-04-17T13:46:15.246799+02:00","2024-11-06T15:13:42.30788+01:00","fssai"
"527720","Central Govt Agencies - Retailer","M/S. PUBLIC BAZAR PEN / MR. BHAVARLAL BHAGARAM DEVASI  ( PRO.OF)","HOUSE NO.94, NEAR NAGARPALIKA  PEN, LAL BAHADUR SHASTRI MARG , AT.PO.TAL.PEN, DIST. RAIGAD","11521024001721","State License","Active","2023-03-31T22:03:20.859658+02:00","2024-09-18T19:07:37.443495+02:00","fssai"
"147071512","Central Govt Agencies - Wholesaler","M/S SHIKHAR PUBLIC SERVICES","851MIN RAJENDRA NAGAR NEAR NAVEEN SABJI MANDI NAWABGANJ","12724022000042","State License","Active","2024-03-27T17:31:55.345107+01:00","2024-09-18T18:22:10.780197+02:00","fssai"
"163447505","Indian Railways - Club_Canteen","GOVT ANM TRAINING SCHOOL, INSTITUTE OF PUBLIC HEALTH","OLD POLICE STATION ROAD , INSTITUTE OF PUBLIC HEALTH , KARAYANCHAVADI , POONAMALLEE , CHENNAI - 600 056","12424023000470","State License","Active","2024-04-10T17:29:35.985574+02:00","2024-09-18T17:57:27.64043+02:00","fssai"
"347452518","Indian Railways - Restaurants","M/S THE PUBLIC HOUSE CAFE & HOOKAH LOUNGE","G-4, GROUND FLOOR, ANGEL MEGA MALL, KAUSHAMBI GHAZIABAD","12724052000711","State License","Active","2024-09-04T18:51:36.599594+02:00","2024-09-18T17:55:11.21298+02:00","fssai"
"5364009","Food Services - Club_Canteen","M/S MM PUBLICATION CANTEEN","CANTEEN, XI/626, PB NO 226, KOTTAYAM","11318005000071","State License","Active","2023-03-27T08:36:47.87571+02:00","2024-09-18T16:13:50.754313+02:00","fssai"
"128816","Food Services - Caterer","BATRA HOSPITAL AND MEDICAL RESEARCH CENTRE OF CH. AISHI RAM BATRA PUBLIC CHARITABLE TRUST","1, TUGHLAKABAD INSTITUTIONAL AREA, M.B. ROAD, NEW DELHI","13321010000186","State License","Active","2023-03-26T07:09:20.619623+02:00","2024-09-18T16:06:41.988854+02:00","fssai"
"4433713","Airport_Seaport - Retailer","M/S  JAI DURGE SWEETS HOUSE PROP-OMKAR SINGH S/O MAHAVIR SINGH R/O NEAR S. B. PUBLIC SCHOOL SHYAM VIHAR COLONY  AGRA ROAD ETAH","SHYAM VIHAR COLONY AGRA ROAD ETAH","12717059000132","State License","Active","2023-03-31T15:00:55.504892+02:00","2024-09-18T17:13:13.132675+02:00","fssai"
"1346914","Food Services - Club_Canteen","THE INDIAN PUBLIC SCHOOL - CANTEEN","A.CHOCKALINGAM,SF.NO.147/2A,PILLAIYAR NATHAM,NEAR AMMAN COLLEGE,DINDIGUL","12422006001303","State License","Active","2023-03-27T08:20:21.282994+02:00","2024-09-18T16:13:49.382867+02:00","fssai"
"7654544","Indian Railways - Restaurants","M/S SALIVATE THE FOOD SALOON (PROP SHUGUFTA FATIMA W/O VIKAZ AHMED) NEAR INTERNATIONAL DELHI PUBLIC SCHOOL, SUNJWAN ","NEAR INTERNATIONAL DELHI PUBLIC SCHOOL SUNJWAN ","11022130000187","State License","Active","2023-03-31T15:35:10.179956+02:00","2024-09-18T17:52:00.660386+02:00","fssai"
